gene_id	GO.IDs
comp36039_c0_seq1	GO:0005123;GO:0010992
comp36055_c0_seq1	GO:0004526
comp3606_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp3607_c0_seq1	GO:0003824;GO:0009225;GO:0008460
comp36087_c0_seq1	GO:0005515;GO:0003779;GO:0016043
comp36087_c0_seq1	GO:0005515;GO:0003779;GO:0016043
comp3609_c0_seq1	GO:0005634;GO:0006355;GO:0040029;GO:0016570
comp36094_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp36098_c0_seq1	GO:0003676;GO:0004386;GO:0005524
comp361_c0_seq1	GO:0005201;GO:0005581;GO:0005737;GO:0006817
comp3610_c0_seq1	GO:0003824;GO:0008152;GO:0004776;GO:0004775
comp36103_c0_seq1	GO:0005509
comp36104_c0_seq1	GO:0051864
comp36104_c1_seq1	GO:0051864
comp36107_c0_seq1	GO:0006508;GO:0030693;GO:0005515;GO:0005622;GO:0042981;GO:0004197;GO:0016946;GO:0006915;GO:1900119
comp3611_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp36129_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386
comp3613_c0_seq1	GO:0007155;GO:0005529;GO:0002226;GO:0001867
comp3613_c0_seq1	GO:0007155;GO:0005529;GO:0002226;GO:0001867
comp3613_c0_seq1	GO:0007155;GO:0005529;GO:0002226;GO:0001867
comp3613_c0_seq1	GO:0007155;GO:0005529;GO:0002226;GO:0001867
comp36131_c0_seq1	GO:0040029;GO:0016570
comp3615_c0_seq1	GO:0004889;GO:0005216;GO:0006811;GO:0016021;GO:0045211;GO:0005230;GO:0006810;GO:0016020;GO:0015464
comp36158_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp36158_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp36159_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp3616_c0_seq1	GO:0004197;GO:0006508;GO:0008234;GO:0004217
comp3617_c0_seq1	GO:0042981;GO:0006915;GO:1900118
comp36171_c0_seq1	GO:0006950;GO:0033554;GO:0061077
comp3618_c0_seq1	GO:0003676
comp36184_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0016021;GO:0005216;GO:0006811;GO:0007268
comp36184_c0_seq1	GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0016021;GO:0005216;GO:0006811;GO:0007268
comp36228_c0_seq1	GO:0005509
comp3624_c0_seq1	GO:0005554
comp36285_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp3629_c0_seq1	GO:0005515;GO:0005737
comp36299_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677
comp36310_c0_seq1	GO:0003824;GO:0004339
comp36313_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0007268;GO:0048167
comp36341_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004709
comp36347_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
comp36347_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
comp3635_c0_seq1	GO:0007046
comp36358_c0_seq1	GO:0004653
comp36361_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp3637_c0_seq1	GO:0004725;GO:0006470;GO:0004721;GO:0005001
comp3638_c0_seq1	GO:0005759;GO:0002226;GO:0001867
comp36386_c0_seq1	GO:0006118
comp36387_c0_seq1	GO:0005524
comp36388_c0_seq1	GO:0003993;GO:0004446
comp364_c0_seq1	GO:0003677;GO:0006355;GO:0003676;GO:0006412
comp3640_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355
comp36402_c0_seq1	GO:0003812;GO:0002226;GO:0001867
comp36402_c0_seq1	GO:0003812;GO:0002226;GO:0001867
comp36405_c0_seq1	GO:0030409;GO:0030412
comp36412_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0016500
comp36418_c0_seq1	GO:0004222;GO:0004249;GO:0008133;GO:0008319;GO:0030402
comp36426_c0_seq1	GO:0005515;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0007268
comp36435_c0_seq1	GO:0005509
comp3644_c0_seq1	GO:0006120;GO:0008137;GO:0006118;GO:0016651;GO:0003954
comp36442_c0_seq1	GO:0004190;GO:0006508
comp3645_c0_seq1	GO:0042800;GO:0040029;GO:0016570
comp3646_c0_seq1	GO:0005524;GO:0006139;GO:0019201;GO:0005198;GO:0005874;GO:0007018;GO:0016776;GO:0004017
comp3647_c0_seq1	GO:0004871;GO:0005096
comp36485_c0_seq1	GO:0010992
comp3649_c0_seq1	GO:0003677;GO:0003899;GO:0006351
comp36497_c0_seq1	GO:0005529;GO:0008270;GO:0016491;GO:0002226;GO:0001867
comp36497_c0_seq1	GO:0005529;GO:0008270;GO:0016491;GO:0002226;GO:0001867
comp36503_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677
comp36504_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004993
comp36505_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677;GO:0008270
comp3651_c0_seq1	GO:0005525;GO:0007264;GO:0006886;GO:0003924;GO:0003925
comp36516_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp3652_c0_seq1	GO:0003676;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
comp36541_c0_seq1	GO:0005003
comp36546_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0006281
comp36548_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp36548_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp3655_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
comp36552_c0_seq1	GO:0009719;GO:0005164;GO:0033209
comp36558_c0_seq1	GO:0003723;GO:0004523;GO:0004524
comp36570_c0_seq1	GO:0005509
comp3658_c0_seq1	GO:0006118;GO:0016491;GO:0015036;GO:0006915;GO:1900119
comp36589_c0_seq1	GO:0004114;GO:0007165;GO:0003824;GO:0051342;GO:0047555
comp3659_c0_seq1	GO:0003676
comp36591_c0_seq1	GO:0003676;GO:0005622;GO:0008408;GO:0005634;GO:0008270
comp36593_c0_seq1	GO:0004295;GO:0006508;GO:0004263;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808
comp36594_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp366_c0_seq1	GO:0006464
comp36609_c0_seq1	GO:0003676
comp36613_c0_seq1	GO:0005509;GO:0007156;GO:0016020
comp3663_c0_seq1	GO:0003676
comp36636_c0_seq1	GO:0003847
comp36639_c0_seq1	GO:0004849;GO:0005524;GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0009058;GO:0016301
comp36639_c0_seq1	GO:0004849;GO:0005524;GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0009058;GO:0016301
comp3664_c0_seq1	GO:0006412
comp36641_c0_seq1	GO:0005529;GO:0004383;GO:0008075
comp36643_c0_seq1	GO:0003677;GO:0004879;GO:0005634;GO:0006355;GO:0003700;GO:0003707;GO:0003706
comp36648_c0_seq1	GO:0009058;GO:0016742
comp3665_c0_seq1	GO:0008152;GO:0016779;GO:0003977
comp36654_c0_seq1	GO:0004540;GO:0008033;GO:0004526
comp3666_c0_seq1	GO:0005007
comp36662_c0_seq1	GO:0006950;GO:0033554;GO:0061077
comp36676_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp3668_c0_seq1	GO:0003676
comp36683_c0_seq1	GO:0003677;GO:0004003;GO:0005524;GO:0005634;GO:0006289;GO:0016818;GO:0003676;GO:0006139;GO:0008026;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0019176;GO:0019177
comp3669_c0_seq1	GO:0005509
comp3669_c0_seq1	GO:0005509
comp36693_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp36694_c0_seq1	GO:0003700;GO:0005634;GO:0006355
comp36695_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp367_c0_seq1	GO:0006464;GO:0022625
comp36702_c0_seq1	GO:0047237;GO:0047238
comp36711_c0_seq1	GO:0003677;GO:0005677;GO:0006342;GO:0006355;GO:0003956
comp36711_c0_seq1	GO:0003677;GO:0005677;GO:0006342;GO:0006355;GO:0003956
comp3672_c0_seq1	GO:0003700;GO:0005622;GO:0006355;GO:0008158;GO:0016020;GO:0016021;GO:0030301
comp36728_c0_seq1	GO:0003676
comp3673_c0_seq1	GO:0003824;GO:0008152;GO:0047621
comp36734_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004977;GO:0004969;GO:0031808
comp36737_c0_seq1	GO:0003824;GO:0008152;GO:0005524;GO:0006003;GO:0003873;GO:0004331
comp36743_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0005007
comp36759_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp36759_c0_seq1	GO:0005272;GO:0006814;GO:0016020;GO:0015280;GO:0007600
comp3676_c0_seq1	GO:0006412
comp36775_c0_seq1	GO:0004890;GO:0005230;GO:0006811;GO:0016021;GO:0045211;GO:0016020;GO:0030594;GO:0006810
comp36777_c0_seq1	GO:0016491;GO:0006636;GO:0016020;GO:0016717;GO:0016213
comp36783_c0_seq1	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0006281
comp36786_c0_seq1	GO:0005622;GO:0008270;GO:0004190;GO:0006508;GO:0010992
comp3679_c0_seq1	GO:0007022;GO:0051082
comp36807_c0_seq1	GO:0005215;GO:0006810;GO:0016020
comp36812_c0_seq1	GO:0005279;GO:0006865;GO:0016020;GO:0006810
comp36817_c0_seq1	GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp36818_c0_seq1	GO:0000785;GO:0003677;GO:0005634;GO:0006355
comp36819_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp36819_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp3682_c0_seq1	GO:0030163;GO:0043248
comp36829_c0_seq1	GO:0003840
comp36832_c0_seq1	GO:0016011
comp3684_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp36842_c0_seq1	GO:0005509
comp36843_c0_seq1	GO:0015220
comp36845_c0_seq1	GO:0005515;GO:0042981
comp36852_c0_seq1	GO:0006508;GO:0008233;GO:0043275
comp36852_c0_seq1	GO:0006508;GO:0008233;GO:0043275
comp3686_c0_seq1	GO:0003743;GO:0006413;GO:0003723;GO:0006412
comp36861_c0_seq1	GO:0006118;GO:0016491;GO:0051341;GO:0046592;GO:0040029;GO:0016570
comp36862_c0_seq1	GO:0005524;GO:0016887;GO:0000166;GO:0017111
comp36867_c0_seq1	GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286
comp36871_c0_seq1	GO:0004221;GO:0007268;GO:0048167
comp36879_c0_seq1	GO:0006412
comp36880_c0_seq1	GO:0005279;GO:0006865;GO:0016020
comp36888_c0_seq1	GO:0004437;GO:0004439
comp36898_c0_seq1	GO:0003810;GO:0003812;GO:0002226;GO:0001867
comp36898_c0_seq1	GO:0003810;GO:0003812;GO:0002226;GO:0001867
comp36903_c0_seq1	GO:0005123
comp3691_c0_seq1	GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp3692_c0_seq1	GO:0005198;GO:0007155;GO:0015629
comp3692_c0_seq1	GO:0005198;GO:0007155;GO:0015629
comp36923_c0_seq1	GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111
comp36924_c0_seq1	GO:0005524
comp36929_c0_seq1	GO:0016021;GO:0005432
comp36929_c0_seq1	GO:0016021;GO:0005432
comp3694_c0_seq1	GO:0006366
comp3696_c0_seq1	GO:0000785;GO:0003682;GO:0005634;GO:0006333
comp3697_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004618;GO:0006096;GO:0004674
comp36973_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0004709;GO:0007268;GO:0048167
comp3699_c0_seq1	GO:0007242;GO:0005085;GO:0005952;GO:0006468;GO:0008603
comp36992_c0_seq1	GO:0004871;GO:0007165;GO:0000155;GO:0000160;GO:0006355;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
comp36992_c0_seq1	GO:0004871;GO:0007165;GO:0000155;GO:0000160;GO:0006355;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
comp37_c0_seq1	GO:0005525;GO:0006412;GO:0003924;GO:0008547;GO:0003747
comp3700_c0_seq1	GO:0005509
comp3701_c0_seq1	GO:0005524;GO:0015662;GO:0015992;GO:0016020;GO:0006812;GO:0003824;GO:0008152;GO:0005388;GO:0006816;GO:0016021;GO:0016820
comp37013_c0_seq1	GO:0004035
comp37019_c0_seq1	GO:0003700;GO:0005622;GO:0006355;GO:0004709
comp3704_c0_seq1	GO:0000074;GO:0030163;GO:0043248
comp3705_c0_seq1	GO:0004861
comp37052_c0_seq1	GO:0009058
comp37052_c0_seq1	GO:0009058
comp37052_c0_seq1	GO:0009058
comp37053_c0_seq1	GO:0003677;GO:0005524;GO:0003910;GO:0006260;GO:0006281;GO:0006310;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
comp37059_c0_seq1	GO:0008067;GO:0016020;GO:0004930;GO:0007600
comp37059_c0_seq1	GO:0008067;GO:0016020;GO:0004930;GO:0007600
comp37078_c0_seq1	GO:0005622;GO:0000012;GO:0003684;GO:0005634;GO:0006281
comp37083_c0_seq1	GO:0005524;GO:0005694;GO:0051276;GO:0008570;GO:0006281
comp37090_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
comp371_c0_seq1	GO:0003847
comp37116_c0_seq1	GO:0003677;GO:0006306
comp37117_c0_seq1	GO:0003777;GO:0005524;GO:0005875;GO:0007018
comp3713_c0_seq1	GO:0006412
comp37136_c0_seq1	GO:0003779;GO:0007010;GO:0015629
comp3714_c0_seq1	GO:0004553;GO:0005975;GO:0015926;GO:0008422;GO:0000016;GO:0017042
comp37156_c0_seq1	GO:0004601
comp37157_c0_seq1	GO:0007218;GO:0016020;GO:0004930
comp3716_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715
comp37166_c0_seq1	GO:0003676;GO:0008853;GO:0010992
comp37166_c0_seq1	GO:0003676;GO:0008853;GO:0010992
comp37166_c0_seq1	GO:0003676;GO:0008853;GO:0010992
comp37166_c0_seq1	GO:0003676;GO:0008853;GO:0010992
comp37166_c0_seq1	GO:0003676;GO:0008853;GO:0010992
comp37168_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp37178_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0004339;GO:0040029;GO:0016570
comp3718_c0_seq1	GO:0004872
comp37191_c0_seq1	GO:0005509
comp37191_c0_seq1	GO:0005509
comp372_c0_seq1	GO:0004089;GO:0006730;GO:0008270;GO:0031214
comp37201_c0_seq1	GO:0006118;GO:0008121;GO:0016020;GO:0045285
comp37202_c0_seq1	GO:0008890
comp3722_c0_seq1	GO:0008483;GO:0030170
comp37223_c0_seq1	GO:0008067;GO:0016020;GO:0004965;GO:0007600
comp37223_c0_seq1	GO:0008067;GO:0016020;GO:0004965;GO:0007600
comp37223_c0_seq1	GO:0008067;GO:0016020;GO:0004965;GO:0007600
comp37226_c0_seq1	GO:0000166;GO:0017111;GO:0008567
comp37229_c0_seq1	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0003677;GO:0006355
comp37235_c0_seq1	GO:0006508;GO:0008237;GO:0008270;GO:0004597;GO:0018193;GO:0030176
comp3724_c0_seq1	GO:0003676;GO:0004463
comp3724_c0_seq1	GO:0003676;GO:0004463
comp3724_c0_seq1	GO:0003676;GO:0004463
comp3724_c0_seq1	GO:0003676;GO:0004463
comp37249_c0_seq1	GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077
comp37257_c0_seq1	GO:0007155;GO:0005509
comp37273_c0_seq1	GO:0005515
comp37280_c0_seq1	GO:0010992
comp3729_c0_seq1	GO:0006397
comp37297_c0_seq1	GO:0004558;GO:0004339
comp37305_c0_seq1	GO:0003677;GO:0006355
comp37306_c0_seq1	GO:0006281
comp37307_c0_seq1	GO:0003910;GO:0005524;GO:0006260;GO:0006281;GO:0006310;GO:0005622
comp3731_c0_seq1	GO:0006511
comp3732_c0_seq1	GO:0008124
comp3733_c0_seq1	GO:0008152;GO:0016491;GO:0000252;GO:0000253;GO:0004448;GO:0004495;GO:0008875;GO:0016229;GO:0016616;GO:0018451;GO:0018452;GO:0018453;GO:0048258
comp37334_c0_seq1	GO:0005001
comp37338_c0_seq1	GO:0047420
comp37349_c0_seq1	GO:0003824;GO:0008152;GO:0004795;GO:0009088
comp37359_c0_seq1	GO:0002226;GO:0045824
comp37371_c0_seq1	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0007268
comp37377_c0_seq1	GO:0031419
comp37378_c0_seq1	GO:0005279;GO:0006865;GO:0016020;GO:0006810
comp37383_c0_seq1	GO:0006508;GO:0030693
comp37386_c0_seq1	GO:0000139;GO:0003827;GO:0006487
comp37389_c0_seq1	GO:0006812;GO:0008324;GO:0016020
comp37391_c0_seq1	GO:0004890;GO:0005216;GO:0006811;GO:0016020;GO:0005230;GO:0016021;GO:0045211;GO:0006810
comp37396_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0007268
comp37396_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0007268
comp374_c0_seq1	GO:0005783;GO:0006886;GO:0006915;GO:0016021
comp37406_c0_seq1	GO:0001733
comp3741_c0_seq1	GO:0016747
comp37412_c0_seq1	GO:0005509
comp37417_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp3742_c0_seq1	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004709
comp37422_c0_seq1	GO:0004930;GO:0016020;GO:0005737;GO:0006817
comp37423_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp37430_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355
comp37436_c0_seq1	GO:0003676;GO:0001584;GO:0007186;GO:0016021
comp37437_c0_seq1	GO:0004034
comp37442_c0_seq1	GO:0030163;GO:0043248
comp37444_c0_seq1	GO:0004051
comp37444_c0_seq1	GO:0004051
comp37448_c0_seq1	GO:0004871;GO:0005576;GO:0007223;GO:0007275
comp37449_c0_seq1	GO:0004045;GO:0006412
comp37450_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0008502
comp37465_c0_seq1	GO:0004872
comp37465_c0_seq1	GO:0004872
comp3747_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
comp3747_c0_seq1	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
comp37479_c0_seq1	GO:0003677;GO:0004518;GO:0003697;GO:0004519;GO:0005634;GO:0006289;GO:0006281;GO:0008852
comp3748_c0_seq1	GO:0004041
comp37481_c0_seq1	GO:0047220
comp37484_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004983
comp375_c0_seq1	GO:0006464;GO:0008113
comp3750_c0_seq1	GO:0005489;GO:0006118
comp3750_c0_seq1	GO:0005489;GO:0006118
comp37500_c0_seq1	GO:0000166;GO:0017111;GO:0008567
comp37509_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp37517_c0_seq1	GO:0007242;GO:0009190;GO:0016849;GO:0004016;GO:0008294
comp37519_c0_seq1	GO:0008067;GO:0016020;GO:0004930;GO:0001642;GO:0007600
comp37519_c0_seq1	GO:0008067;GO:0016020;GO:0004930;GO:0001642;GO:0007600
comp37522_c0_seq1	GO:0005515
comp37534_c0_seq1	GO:0004601
comp3754_c0_seq1	GO:0003774;GO:0005524;GO:0016459;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp37546_c0_seq1	GO:0005515
comp3755_c0_seq1	GO:0003910;GO:0005524;GO:0006260;GO:0006281;GO:0006310
comp3755_c1_seq1	GO:0003910;GO:0005524;GO:0006260;GO:0006281;GO:0006310
comp37564_c0_seq1	GO:0005515;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0007268
comp37565_c0_seq1	GO:0008083;GO:0005576
comp37573_c0_seq1	GO:0003700;GO:0005634;GO:0006355;GO:0003677
comp37574_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp37574_c0_seq1	GO:0007218;GO:0016020;GO:0005261;GO:0006812;GO:0005509;GO:0005216;GO:0006811
comp37577_c0_seq1	GO:0003993
comp3758_c0_seq1	GO:0005215;GO:0006810;GO:0016021;GO:0016020;GO:0015101;GO:0015226
comp37580_c0_seq1	GO:0003676;GO:0005634;GO:0008270
comp37582_c0_seq1	GO:0047184
comp37585_c0_seq1	GO:0047749
comp37594_c0_seq1	GO:0005099
comp37595_c0_seq1	GO:0004497;GO:0006118;GO:0016491;GO:0015036;GO:0004499;GO:0005792
comp37598_c0_seq1	GO:0005622;GO:0008270;GO:0005529;GO:0000151;GO:0004842;GO:0016567;GO:0010992
comp3760_c0_seq1	GO:0004197;GO:0006508;GO:0008158;GO:0016020
comp37610_c0_seq1	GO:0004197;GO:0006508;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
comp3762_c0_seq1	GO:0003677;GO:0003700;GO:0005634;GO:0006355
comp37620_c0_seq1	GO:0016262
comp37623_c0_seq1	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0006412
comp37628_c0_seq1	GO:0003676;GO:0003723
comp37635_c0_seq1	GO:0001584;GO:0007186;GO:0016021;GO:0004969;GO:0031808
comp3764_c0_seq1	GO:0051059;GO:0002226;GO:0045824
comp37654_c0_seq1	GO:0000166;GO:0017111
comp37658_c0_seq1	GO:0016251;GO:0006412
comp37659_c0_seq1	GO:0006470;GO:0008138;GO:0004721
comp3766_c0_seq1	GO:0005554
comp37661_c0_seq1	GO:0005215;GO:0005576;GO:0006810
comp37675_c0_seq1	GO:0016021;GO:0005432
comp37675_c0_seq1	GO:0016021;GO:0005432
comp37678_c0_seq1	GO:0003677;GO:0005634;GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
comp37682_c0_seq1	GO:0003777;GO:0007018;GO:0030286
comp3769_c0_seq1	GO:0005525;GO:0007264;GO:0015031
comp37696_c0_seq1	GO:0005509
comp37700_c0_seq1	GO:0003677;GO:0005634
comp37706_c0_seq1	GO:0005524
comp37711_c0_seq1	GO:0005198
comp37715_c0_seq1	GO:0003774;GO:0005524;GO:0016459;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
comp37717_c0_seq1	GO:0004573;GO:0009311
comp3772_c0_seq1	GO:0000059;GO:0005634;GO:0005643;GO:0005737;GO:0008565
comp3772_c0_seq1	GO:0000059;GO:0005634;GO:0005643;GO:0005737;GO:0008565
comp37724_c0_seq1	GO:0005215;GO:0006810;GO:0016021;GO:0008517;GO:0015232
comp3773_c0_seq1	GO:0016491
comp37731_c0_seq1	GO:0004872
comp37734_c0_seq1	GO:0004308
comp37741_c0_seq1	GO:0000059;GO:0005634;GO:0005643;GO:0005737;GO:0008565
comp37741_c0_seq1	GO:0000059;GO:0005634;GO:0005643;GO:0005737;GO:0008565
comp37750_c0_seq1	GO:0001584;GO:0007186;GO:0016021
comp37762_c0_seq1	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
comp37779_c0_seq1	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
